county,city,date,no2_units,no2_mean,no2_aqi,o3_units,o3_mean,o3_aqi,so2_units,so2_mean,so2_aqi,co_units,co_mean,co_aqi
Maricopa,Phoenix,9/21/2000,Parts per billion,17.916667,31,Parts per million,0.018625,33,Parts per billion,1.444444,4,Parts per million,0.45625,7
Maricopa,Phoenix,9/21/2000,Parts per billion,17.916667,31,Parts per million,0.018625,33,Parts per billion,1.38,,Parts per million,0.342105,
Maricopa,Phoenix,9/21/2000,Parts per billion,17.916667,31,Parts per million,0.018625,33,Parts per billion,1.38,,Parts per million,0.45625,7
Maricopa,Phoenix,9/22/2000,Parts per billion,18.25,31,Parts per million,0.021167,31,Parts per billion,3.166667,7,Parts per million,0.304348,
Maricopa,Phoenix,9/22/2000,Parts per billion,18.25,31,Parts per million,0.021167,31,Parts per billion,3.166667,7,Parts per million,0.295833,7
Maricopa,Phoenix,9/22/2000,Parts per billion,18.25,31,Parts per million,0.021167,31,Parts per billion,3.15,,Parts per million,0.304348,
Maricopa,Phoenix,9/22/2000,Parts per billion,18.25,31,Parts per million,0.021167,31,Parts per billion,3.15,,Parts per million,0.295833,7
Maricopa,Phoenix,9/25/2000,Parts per billion,38.130435,62,Parts per million,0.020667,44,Parts per billion,4,11,Parts per million,1,
Maricopa,Phoenix,9/25/2000,Parts per billion,38.130435,62,Parts per million,0.020667,44,Parts per billion,4,11,Parts per million,0.991667,17
Maricopa,Phoenix,9/25/2000,Parts per billion,38.130435,62,Parts per million,0.020667,44,Parts per billion,4.075,,Parts per million,1,
Maricopa,Phoenix,9/25/2000,Parts per billion,38.130435,62,Parts per million,0.020667,44,Parts per billion,4.075,,Parts per million,0.991667,17
Maricopa,Phoenix,9/26/2000,Parts per billion,33.708333,70,Parts per million,0.023792,46,Parts per billion,3.708333,9,Parts per million,0.508333,
Maricopa,Phoenix,9/26/2000,Parts per billion,33.708333,70,Parts per million,0.023792,46,Parts per billion,3.708333,9,Parts per million,0.5,13
Maricopa,Phoenix,9/26/2000,Parts per billion,33.708333,70,Parts per million,0.023792,46,Parts per billion,3.675,,Parts per million,0.508333,
Maricopa,Phoenix,9/26/2000,Parts per billion,33.708333,70,Parts per million,0.023792,46,Parts per billion,3.675,,Parts per million,0.5,13
Maricopa,Phoenix,9/27/2000,Parts per billion,39.944444,68,Parts per million,0.018167,37,Parts per billion,3.25,10,Parts per million,0.831818,
Maricopa,Phoenix,9/27/2000,Parts per billion,39.944444,68,Parts per million,0.018167,37,Parts per billion,3.25,10,Parts per million,0.8125,14
Maricopa,Phoenix,9/27/2000,Parts per billion,39.944444,68,Parts per million,0.018167,37,Parts per billion,3.416667,,Parts per million,0.831818,
Maricopa,Phoenix,9/27/2000,Parts per billion,39.944444,68,Parts per million,0.018167,37,Parts per billion,3.416667,,Parts per million,0.8125,14
Maricopa,Phoenix,9/28/2000,Parts per billion,35.416667,50,Parts per million,0.018125,38,Parts per billion,1.5,7,Parts per million,0.945833,
Maricopa,Phoenix,9/28/2000,Parts per billion,35.416667,50,Parts per million,0.018125,38,Parts per billion,1.5,7,Parts per million,0.883333,15
Maricopa,Phoenix,9/28/2000,Parts per billion,35.416667,50,Parts per million,0.018125,38,Parts per billion,1.475,,Parts per million,0.945833,
Maricopa,Phoenix,9/28/2000,Parts per billion,35.416667,50,Parts per million,0.018125,38,Parts per billion,1.475,,Parts per million,0.883333,15
Maricopa,Phoenix,9/29/2000,Parts per billion,33.166667,52,Parts per million,0.016917,33,Parts per billion,1.666667,9,Parts per million,0.725,
Maricopa,Phoenix,9/29/2000,Parts per billion,33.166667,52,Parts per million,0.016917,33,Parts per billion,1.666667,9,Parts per million,0.795833,17
Maricopa,Phoenix,9/29/2000,Parts per billion,33.166667,52,Parts per million,0.016917,33,Parts per billion,1.6375,,Parts per million,0.725,
Maricopa,Phoenix,9/29/2000,Parts per billion,33.166667,52,Parts per million,0.016917,33,Parts per billion,1.6375,,Parts per million,0.795833,17
Maricopa,Phoenix,9/30/2000,Parts per billion,26.583333,35,Parts per million,0.019292,40,Parts per billion,1.583333,9,Parts per million,0.891667,
Maricopa,Phoenix,9/30/2000,Parts per billion,26.583333,35,Parts per million,0.019292,40,Parts per billion,1.583333,9,Parts per million,0.966667,22
Maricopa,Phoenix,9/30/2000,Parts per billion,26.583333,35,Parts per million,0.019292,40,Parts per billion,1.55,,Parts per million,0.891667,
Maricopa,Phoenix,9/30/2000,Parts per billion,26.583333,35,Parts per million,0.019292,40,Parts per billion,1.55,,Parts per million,0.966667,22
Maricopa,Phoenix,10/1/2000,Parts per billion,21.458333,30,Parts per million,0.021167,36,Parts per billion,0.375,3,Parts per million,0.408333,
Maricopa,Phoenix,10/1/2000,Parts per billion,21.458333,30,Parts per million,0.021167,36,Parts per billion,0.375,3,Parts per million,0.470833,10
Maricopa,Phoenix,10/1/2000,Parts per billion,21.458333,30,Parts per million,0.021167,36,Parts per billion,0.3625,,Parts per million,0.408333,
Maricopa,Phoenix,10/1/2000,Parts per billion,21.458333,30,Parts per million,0.021167,36,Parts per billion,0.3625,,Parts per million,0.470833,10
Maricopa,Phoenix,10/2/2000,Parts per billion,31.291667,41,Parts per million,0.013875,29,Parts per billion,1,9,Parts per million,0.683333,
Maricopa,Phoenix,10/2/2000,Parts per billion,31.291667,41,Parts per million,0.013875,29,Parts per billion,1,9,Parts per million,0.6125,13
Maricopa,Phoenix,10/2/2000,Parts per billion,31.291667,41,Parts per million,0.013875,29,Parts per billion,0.9875,,Parts per million,0.683333,
Maricopa,Phoenix,10/2/2000,Parts per billion,31.291667,41,Parts per million,0.013875,29,Parts per billion,0.9875,,Parts per million,0.6125,13
Maricopa,Phoenix,10/3/2000,Parts per billion,32.083333,55,Parts per million,0.013958,26,Parts per billion,1.25,6,Parts per million,0.795833,
Maricopa,Phoenix,10/3/2000,Parts per billion,32.083333,55,Parts per million,0.013958,26,Parts per billion,1.25,6,Parts per million,0.791667,13
Maricopa,Phoenix,10/3/2000,Parts per billion,32.083333,55,Parts per million,0.013958,26,Parts per billion,1.225,,Parts per million,0.795833,
Maricopa,Phoenix,10/3/2000,Parts per billion,32.083333,55,Parts per million,0.013958,26,Parts per billion,1.225,,Parts per million,0.791667,13
Maricopa,Phoenix,10/4/2000,Parts per billion,29.894737,48,Parts per million,0.012,23,Parts per billion,1,6,Parts per million,0.672727,
Maricopa,Phoenix,10/4/2000,Parts per billion,29.894737,48,Parts per million,0.012,23,Parts per billion,1,6,Parts per million,0.545833,15
Maricopa,Phoenix,10/4/2000,Parts per billion,29.894737,48,Parts per million,0.012,23,Parts per billion,1.18,,Parts per million,0.672727,
Maricopa,Phoenix,10/4/2000,Parts per billion,29.894737,48,Parts per million,0.012,23,Parts per billion,1.18,,Parts per million,0.545833,15
Maricopa,Phoenix,10/5/2000,Parts per billion,30.708333,55,Parts per million,0.016292,34,Parts per billion,2.545455,7,Parts per million,0.95,
Maricopa,Phoenix,10/5/2000,Parts per billion,30.708333,55,Parts per million,0.016292,34,Parts per billion,2.545455,7,Parts per million,0.991667,19
Maricopa,Phoenix,10/5/2000,Parts per billion,30.708333,55,Parts per million,0.016292,34,Parts per billion,2.585714,,Parts per million,0.95,
Maricopa,Phoenix,10/5/2000,Parts per billion,30.708333,55,Parts per million,0.016292,34,Parts per billion,2.585714,,Parts per million,0.991667,19
Maricopa,Phoenix,10/6/2000,Parts per billion,42.347826,72,Parts per million,0.015917,37,Parts per billion,3.541667,17,Parts per million,1.3,
Maricopa,Phoenix,10/6/2000,Parts per billion,42.347826,72,Parts per million,0.015917,37,Parts per billion,3.541667,17,Parts per million,0.920833,31
Maricopa,Phoenix,10/6/2000,Parts per billion,42.347826,72,Parts per million,0.015917,37,Parts per billion,3.5125,,Parts per million,1.3,
Maricopa,Phoenix,10/6/2000,Parts per billion,42.347826,72,Parts per million,0.015917,37,Parts per billion,3.5125,,Parts per million,0.920833,31
Maricopa,Phoenix,10/7/2000,Parts per billion,35,66,Parts per million,0.020917,38,Parts per billion,2.956522,16,Parts per million,1.16087,
Maricopa,Phoenix,10/7/2000,Parts per billion,35,66,Parts per million,0.020917,38,Parts per billion,2.956522,16,Parts per million,1.541667,47
Maricopa,Phoenix,10/7/2000,Parts per billion,35,66,Parts per million,0.020917,38,Parts per billion,3.028571,,Parts per million,1.16087,
Maricopa,Phoenix,10/7/2000,Parts per billion,35,66,Parts per million,0.020917,38,Parts per billion,3.028571,,Parts per million,1.541667,47
Maricopa,Phoenix,10/8/2000,Parts per billion,12.166667,27,Parts per million,0.024792,26,Parts per billion,0.166667,1,Parts per million,0.025,
Maricopa,Phoenix,10/8/2000,Parts per billion,12.166667,27,Parts per million,0.024792,26,Parts per billion,0.166667,1,Parts per million,0.191667,13
Maricopa,Phoenix,10/8/2000,Parts per billion,12.166667,27,Parts per million,0.024792,26,Parts per billion,0.1625,,Parts per million,0.025,
Maricopa,Phoenix,10/8/2000,Parts per billion,12.166667,27,Parts per million,0.024792,26,Parts per billion,0.1625,,Parts per million,0.191667,13
Maricopa,Phoenix,10/9/2000,Parts per billion,14.041667,28,Parts per million,0.025417,30,Parts per billion,0.125,1,Parts per million,0.0625,
Maricopa,Phoenix,10/9/2000,Parts per billion,14.041667,28,Parts per million,0.025417,30,Parts per billion,0.125,1,Parts per million,0.0625,1
Maricopa,Phoenix,10/9/2000,Parts per billion,14.041667,28,Parts per million,0.025417,30,Parts per billion,0.1125,,Parts per million,0.0625,
Maricopa,Phoenix,10/9/2000,Parts per billion,14.041667,28,Parts per million,0.025417,30,Parts per billion,0.1125,,Parts per million,0.0625,1
Maricopa,Phoenix,10/10/2000,Parts per billion,17.041667,30,Parts per million,0.018,24,Parts per billion,0.416667,1,Parts per million,0.1875,
Maricopa,Phoenix,10/10/2000,Parts per billion,17.041667,30,Parts per million,0.018,24,Parts per billion,0.416667,1,Parts per million,0.154167,3
Maricopa,Phoenix,10/10/2000,Parts per billion,17.041667,30,Parts per million,0.018,24,Parts per billion,0.4125,,Parts per million,0.1875,
Maricopa,Phoenix,10/10/2000,Parts per billion,17.041667,30,Parts per million,0.018,24,Parts per billion,0.4125,,Parts per million,0.154167,3
Maricopa,Phoenix,10/11/2000,Parts per billion,18.590909,44,Parts per million,0.0225,28,Parts per billion,0.4375,1,Parts per million,0.236842,
Maricopa,Phoenix,10/11/2000,Parts per billion,18.590909,44,Parts per million,0.0225,28,Parts per billion,0.4375,1,Parts per million,0.1875,6
Maricopa,Phoenix,10/11/2000,Parts per billion,18.590909,44,Parts per million,0.0225,28,Parts per billion,0.42,,Parts per million,0.236842,
Maricopa,Phoenix,10/11/2000,Parts per billion,18.590909,44,Parts per million,0.0225,28,Parts per billion,0.42,,Parts per million,0.1875,6
Maricopa,Phoenix,10/12/2000,Parts per billion,35.75,53,Parts per million,0.015458,32,Parts per billion,1.666667,9,Parts per million,1.047826,
Maricopa,Phoenix,10/12/2000,Parts per billion,35.75,53,Parts per million,0.015458,32,Parts per billion,1.666667,9,Parts per million,0.845833,16
Maricopa,Phoenix,10/12/2000,Parts per billion,35.75,53,Parts per million,0.015458,32,Parts per billion,1.5,,Parts per million,1.047826,
Maricopa,Phoenix,10/12/2000,Parts per billion,35.75,53,Parts per million,0.015458,32,Parts per billion,1.5,,Parts per million,0.845833,16
Maricopa,Phoenix,10/13/2000,Parts per billion,44,63,Parts per million,0.014292,31,Parts per billion,2.956522,11,Parts per million,1.683333,
Maricopa,Phoenix,10/13/2000,Parts per billion,44,63,Parts per million,0.014292,31,Parts per billion,2.956522,11,Parts per million,1.583333,25
Maricopa,Phoenix,10/13/2000,Parts per billion,44,63,Parts per million,0.014292,31,Parts per billion,3.114286,,Parts per million,1.683333,
Maricopa,Phoenix,10/13/2000,Parts per billion,44,63,Parts per million,0.014292,31,Parts per billion,3.114286,,Parts per million,1.583333,25
Maricopa,Phoenix,10/14/2000,Parts per billion,42.791667,68,Parts per million,0.01875,39,Parts per billion,3.875,14,Parts per million,1.808333,
Maricopa,Phoenix,10/14/2000,Parts per billion,42.791667,68,Parts per million,0.01875,39,Parts per billion,3.875,14,Parts per million,1.775,35
Maricopa,Phoenix,10/14/2000,Parts per billion,42.791667,68,Parts per million,0.01875,39,Parts per billion,3.8375,,Parts per million,1.808333,
Maricopa,Phoenix,10/14/2000,Parts per billion,42.791667,68,Parts per million,0.01875,39,Parts per billion,3.8375,,Parts per million,1.775,35
Maricopa,Phoenix,10/15/2000,Parts per billion,39.25,70,Parts per million,0.021583,44,Parts per billion,3.625,14,Parts per million,1.895833,
Maricopa,Phoenix,10/15/2000,Parts per billion,39.25,70,Parts per million,0.021583,44,Parts per billion,3.625,14,Parts per million,1.9,44
Maricopa,Phoenix,10/15/2000,Parts per billion,39.25,70,Parts per million,0.021583,44,Parts per billion,3.5875,,Parts per million,1.895833,
Maricopa,Phoenix,10/15/2000,Parts per billion,39.25,70,Parts per million,0.021583,44,Parts per billion,3.5875,,Parts per million,1.9,44
Maricopa,Phoenix,10/16/2000,Parts per billion,41.958333,67,Parts per million,0.019,39,Parts per billion,3.291667,10,Parts per million,1.55,
Maricopa,Phoenix,10/16/2000,Parts per billion,41.958333,67,Parts per million,0.019,39,Parts per billion,3.291667,10,Parts per million,1.625,35
Maricopa,Phoenix,10/16/2000,Parts per billion,41.958333,67,Parts per million,0.019,39,Parts per billion,3.2625,,Parts per million,1.55,
Maricopa,Phoenix,10/16/2000,Parts per billion,41.958333,67,Parts per million,0.019,39,Parts per billion,3.2625,,Parts per million,1.625,35
Maricopa,Phoenix,10/17/2000,Parts per billion,42.333333,63,Parts per million,0.01625,34,Parts per billion,4.5,14,Parts per million,1.558333,
Maricopa,Phoenix,10/17/2000,Parts per billion,42.333333,63,Parts per million,0.01625,34,Parts per billion,4.5,14,Parts per million,1.6625,32
Maricopa,Phoenix,10/17/2000,Parts per billion,42.333333,63,Parts per million,0.01625,34,Parts per billion,4.475,,Parts per million,1.558333,
Maricopa,Phoenix,10/17/2000,Parts per billion,42.333333,63,Parts per million,0.01625,34,Parts per billion,4.475,,Parts per million,1.6625,32
Maricopa,Phoenix,10/18/2000,Parts per billion,35.75,53,Parts per million,0.015625,29,Parts per billion,2.636364,13,Parts per million,1,
Maricopa,Phoenix,10/18/2000,Parts per billion,35.75,53,Parts per million,0.015625,29,Parts per billion,2.636364,13,Parts per million,1.129167,24
Maricopa,Phoenix,10/18/2000,Parts per billion,35.75,53,Parts per million,0.015625,29,Parts per billion,2.671429,,Parts per million,1,
Maricopa,Phoenix,10/18/2000,Parts per billion,35.75,53,Parts per million,0.015625,29,Parts per billion,2.671429,,Parts per million,1.129167,24
Maricopa,Phoenix,10/19/2000,Parts per billion,33.695652,48,Parts per million,0.007583,9,Parts per billion,1,7,Parts per million,0.743478,
Maricopa,Phoenix,10/19/2000,Parts per billion,33.695652,48,Parts per million,0.007583,9,Parts per billion,1,7,Parts per million,0.804167,15
Maricopa,Phoenix,10/19/2000,Parts per billion,33.695652,48,Parts per million,0.007583,9,Parts per billion,0.985714,,Parts per million,0.743478,
Maricopa,Phoenix,10/19/2000,Parts per billion,33.695652,48,Parts per million,0.007583,9,Parts per billion,0.985714,,Parts per million,0.804167,15
Maricopa,Phoenix,10/20/2000,Parts per billion,30.291667,50,Parts per million,0.014542,33,Parts per billion,2.375,13,Parts per million,1.3875,
Maricopa,Phoenix,10/20/2000,Parts per billion,30.291667,50,Parts per million,0.014542,33,Parts per billion,2.375,13,Parts per million,0.941667,28
Maricopa,Phoenix,10/20/2000,Parts per billion,30.291667,50,Parts per million,0.014542,33,Parts per billion,2.3625,,Parts per million,1.3875,
Maricopa,Phoenix,10/20/2000,Parts per billion,30.291667,50,Parts per million,0.014542,33,Parts per billion,2.3625,,Parts per million,0.941667,28
Maricopa,Phoenix,10/21/2000,Parts per billion,22.791667,45,Parts per million,0.018458,24,Parts per billion,1.458333,10,Parts per million,0.833333,
Maricopa,Phoenix,10/21/2000,Parts per billion,22.791667,45,Parts per million,0.018458,24,Parts per billion,1.458333,10,Parts per million,1.325,39
Maricopa,Phoenix,10/21/2000,Parts per billion,22.791667,45,Parts per million,0.018458,24,Parts per billion,1.4375,,Parts per million,0.833333,
Maricopa,Phoenix,10/21/2000,Parts per billion,22.791667,45,Parts per million,0.018458,24,Parts per billion,1.4375,,Parts per million,1.325,39
Maricopa,Phoenix,10/22/2000,Parts per billion,14.958333,32,Parts per million,0.023417,26,Parts per billion,0.125,1,Parts per million,0.375,
Maricopa,Phoenix,10/22/2000,Parts per billion,14.958333,32,Parts per million,0.023417,26,Parts per billion,0.125,1,Parts per million,0.3625,6
Maricopa,Phoenix,10/22/2000,Parts per billion,14.958333,32,Parts per million,0.023417,26,Parts per billion,0.125,,Parts per million,0.375,
Maricopa,Phoenix,10/22/2000,Parts per billion,14.958333,32,Parts per million,0.023417,26,Parts per billion,0.125,,Parts per million,0.3625,6
Maricopa,Phoenix,10/23/2000,Parts per billion,26.666667,39,Parts per million,0.015167,18,Parts per billion,0.541667,4,Parts per million,0.5125,
Maricopa,Phoenix,10/23/2000,Parts per billion,26.666667,39,Parts per million,0.015167,18,Parts per billion,0.541667,4,Parts per million,0.525,8
Maricopa,Phoenix,10/23/2000,Parts per billion,26.666667,39,Parts per million,0.015167,18,Parts per billion,0.525,,Parts per million,0.5125,
